timestamp,pressure,temperature,altitude,ASMaccelX,ASMaccelY,ASMaccelZ,ASMgyrX,ASMgyrY,ASMgyrZ,ICMaccelX,ICMaccelY,ICMaccelZ,ICMgyrX,ICMgyrY,ICMgyrZ,magX,magY,magZ,ICMtemp,lat,lon,altMSL,altEll,velN,velE,velD,epochTime,satellites,gpsLockType
248344,1001.4414,24.0500,98.7644,-0.0110,0.0080,1.0140,0.9100,-1.4700,-0.0700,-0.0622,0.0287,9.9455,-0.0043,-0.0032,0.0064,16.3500,27.0000,21.0000,27.5175,0.00,0.00,-17000.00,0.00,0,0,0,1615075505,0,0
248369,1001.4199,24.0600,98.9450,-0.0100,0.0080,1.0150,0.9800,-1.4700,-0.0700,-0.1197,0.0048,10.0078,-0.0011,-0.0021,-0.0011,16.9500,25.9500,23.2500,27.7092,0.00,0.00,-17000.00,0.00,0,0,0,1615075505,0,0
248394,1001.4060,24.0500,99.0619,-0.0100,0.0080,1.0150,0.9800,-1.5400,-0.0700,-0.1628,0.0000,9.9742,-0.0085,-0.0011,0.0053,16.9500,27.9000,23.2500,27.5654,0.00,0.00,-17000.00,0.00,0,0,0,1615075505,0,0
248419,1001.4060,24.0500,99.0619,-0.0090,0.0090,1.0150,0.9100,-1.4700,-0.0700,-0.1101,0.0575,9.9599,-0.0043,0.0021,0.0021,16.9500,27.4500,22.6500,27.8530,0.00,0.00,-17000.00,0.00,0,0,0,1615075505,0,0
248444,1001.4167,24.0500,98.9716,-0.0090,0.0090,1.0150,0.9100,-1.4700,-0.1400,-0.1389,0.0479,9.9359,0.0011,-0.0043,0.0074,16.2000,27.4500,21.4500,27.5175,0.00,0.00,-17000.00,0.00,0,0,0,1615075505,0,0
248469,1001.4167,24.0500,98.9716,-0.0090,0.0090,1.0150,0.9800,-1.4700,-0.1400,-0.1724,0.0766,9.9168,-0.0053,-0.0021,0.0064,16.3500,27.3000,22.3500,27.5654,0.00,0.00,-17000.00,0.00,0,0,0,1615075505,0,0
248494,1001.4302,24.0700,98.8588,-0.0090,0.0090,1.0150,0.9800,-1.4700,-0.0700,-0.0910,0.0431,9.9599,0.0000,-0.0053,0.0074,17.1000,25.8000,21.3000,27.9009,0.00,0.00,-17000.00,0.00,0,0,0,1615075505,0,0
248522,1001.4302,24.0700,98.8588,-0.0090,0.0090,1.0140,0.9800,-1.4700,0.0000,-0.1580,0.0096,9.9407,-0.0021,-0.0011,0.0043,16.3500,27.0000,23.1000,27.9488,0.00,0.00,-17000.00,0.00,0,0,0,1615075505,0,0
248547,1001.4246,24.0600,98.9060,-0.0090,0.0080,1.0150,0.9100,-1.4700,-0.0700,-0.1532,-0.0144,9.9264,-0.0011,-0.0032,0.0074,18.0000,27.4500,24.0000,27.7092,0.00,0.00,-17000.00,0.00,0,0,0,1615075505,0,0
248572,1001.4214,24.0600,98.9327,-0.0090,0.0090,1.0150,0.9800,-1.4700,-0.1400,-0.1437,-0.0048,9.9503,0.0011,0.0000,0.0074,15.3000,27.7500,23.1000,27.7571,0.00,0.00,-17000.00,0.00,0,0,0,1615075505,0,0
248597,1001.4214,24.0600,98.9327,-0.0100,0.0100,1.0150,0.9800,-1.4700,-0.0700,-0.1197,-0.0096,9.9359,-0.0011,-0.0021,0.0064,18.0000,27.9000,22.2000,27.5654,0.00,0.00,-17000.00,0.00,0,0,0,1615075505,0,0
248622,1001.3784,24.0600,99.2938,-0.0090,0.0080,1.0150,0.9100,-1.4700,-0.1400,-0.0766,0.0575,9.9551,-0.0032,-0.0043,0.0096,16.6500,28.5000,22.0500,27.7571,0.00,0.00,-17000.00,0.00,0,0,0,1615075505,0,0
248647,1001.3784,24.0600,99.2938,-0.0100,0.0080,1.0150,0.9800,-1.4700,-0.1400,-0.0527,0.0144,9.9407,-0.0021,0.0032,0.0096,15.7500,26.7000,22.0500,27.6134,0.00,0.00,-17000.00,0.00,0,0,0,1615075505,0,0
248672,1001.4116,24.0600,99.0147,-0.0100,0.0070,1.0160,0.9800,-1.4700,-0.1400,-0.1963,0.0096,9.9359,-0.0043,-0.0011,0.0085,17.1000,27.3000,22.8000,27.7571,0.00,0.00,-17000.00,0.00,0,0,0,1615075505,0,0
248697,1001.4060,24.0600,99.0619,-0.0090,0.0080,1.0150,0.9800,-1.4700,-0.0700,-0.1915,0.0048,9.9264,-0.0021,-0.0021,0.0021,16.9500,27.9000,23.2500,27.8530,0.00,0.00,-17000.00,0.00,0,0,0,1615075505,0,0
248722,1001.4060,24.0600,99.0619,-0.0090,0.0100,1.0160,0.9800,-1.4700,-0.0700,-0.1580,0.0479,9.8928,-0.0021,-0.0032,-0.0011,16.2000,28.2000,21.9000,27.6134,0.00,0.00,-17000.00,0.00,0,0,0,1615075505,0,0
248747,1001.4265,24.0600,98.8896,-0.0090,0.0100,1.0150,0.9800,-1.4700,-0.0700,-0.1006,0.0239,9.9359,-0.0021,0.0011,0.0021,16.5000,27.9000,22.9500,27.8530,0.00,0.00,-17000.00,0.00,0,0,0,1615075505,0,0
248772,1001.4265,24.0600,98.8896,-0.0080,0.0090,1.0150,0.9800,-1.4000,-0.1400,-0.1053,0.0575,9.9742,-0.0043,0.0000,0.0074,15.4500,26.4000,22.6500,27.6134,0.00,0.00,-17000.00,0.00,0,0,0,1615075505,0,0
248797,1001.4282,24.0700,98.8752,-0.0090,0.0080,1.0150,0.9800,-1.4000,-0.0700,-0.1101,0.0144,9.9264,-0.0032,0.0011,0.0074,16.3500,27.0000,22.0500,27.8530,0.00,0.00,-17000.00,0.00,0,0,0,1615075505,0,0
248822,1001.4087,24.0600,99.0393,-0.0100,0.0070,1.0150,0.9800,-1.4000,-0.0700,-0.1341,-0.0096,9.9838,-0.0032,0.0011,0.0085,16.3500,27.0000,21.7500,27.6134,0.00,0.00,-17000.00,0.00,0,0,0,1615075505,0,0
248847,1001.4087,24.0600,99.0393,-0.0100,0.0080,1.0150,0.9800,-1.4700,-0.0700,-0.1580,0.0383,9.9647,-0.0043,-0.0032,0.0064,17.2500,28.9500,22.9500,27.7092,0.00,0.00,-17000.00,0.00,0,0,0,1615075505,0,0
248872,1001.4517,24.0600,98.6783,-0.0100,0.0100,1.0150,0.9100,-1.4700,-0.0700,-0.1484,0.0622,9.9695,-0.0032,-0.0021,0.0064,16.2000,27.4500,21.1500,27.8530,0.00,0.00,-17000.00,0.00,0,0,0,1615075505,0,0
248897,1001.4517,24.0600,98.6783,-0.0100,0.0100,1.0150,0.9100,-1.4700,-0.0700,-0.1532,0.0287,9.9359,-0.0053,-0.0021,0.0043,18.3000,27.4500,22.9500,27.9009,0.00,0.00,-17000.00,0.00,0,0,0,1615075505,0,0
248922,1001.4272,24.0600,98.8834,-0.0100,0.0100,1.0140,0.9100,-1.4700,-0.1400,-0.0862,0.0239,9.8689,0.0000,0.0000,0.0096,17.4000,26.5500,22.0500,27.6134,0.00,0.00,-17000.00,0.00,0,0,0,1615075505,0,0
248947,1001.4197,24.0700,98.9470,-0.0090,0.0090,1.0140,0.9800,-1.4700,-0.1400,-0.1245,0.0718,9.9359,0.0000,-0.0053,0.0021,16.3500,27.7500,21.7500,27.8530,0.00,0.00,-17000.00,0.00,0,0,0,1615075505,0,0
248972,1001.4197,24.0700,98.9470,-0.0100,0.0080,1.0150,0.9100,-1.5400,-0.0700,-0.0670,0.0479,9.9024,-0.0032,-0.0043,0.0085,17.4000,27.7500,22.3500,27.7571,0.00,0.00,-17000.00,0.00,0,0,0,1615075505,0,0
248997,1001.3894,24.0500,99.2014,-0.0090,0.0080,1.0150,0.9800,-1.4700,-0.0700,-0.1437,0.0335,9.9168,-0.0085,0.0043,0.0074,15.4500,28.2000,22.6500,27.9488,0.00,0.00,-17000.00,0.00,0,0,0,1615075505,0,0
249022,1001.3894,24.0500,99.2014,-0.0100,0.0090,1.0150,0.9100,-1.4700,-0.0700,-0.1628,0.0239,9.9311,0.0000,0.0000,0.0053,16.2000,28.2000,22.6500,27.5654,0.00,0.00,-17000.00,0.00,0,0,0,1615075505,0,0
249047,1001.3894,24.0600,99.2014,-0.0100,0.0100,1.0140,0.9800,-1.4000,-0.1400,-0.1532,-0.0479,9.9599,-0.0021,0.0032,0.0000,16.5000,26.4000,20.8500,27.7571,0.00,0.00,-17000.00,0.00,0,0,0,1615075505,0,0
249072,1001.3894,24.0600,99.2014,-0.0090,0.0090,1.0150,0.9800,-1.4000,-0.1400,-0.1389,0.0335,9.9216,-0.0011,0.0032,0.0000,15.4500,26.4000,22.9500,27.6134,0.00,0.00,-17000.00,0.00,0,0,0,1615075505,0,0
249097,1001.4067,24.0500,99.0558,-0.0090,0.0080,1.0150,0.9800,-1.4700,-0.0700,-0.1676,-0.0048,9.9407,-0.0021,0.0011,0.0053,16.9500,28.6500,22.6500,27.5654,0.00,0.00,-17000.00,0.00,0,0,0,1615075505,0,0
249122,1001.4302,24.0500,98.8588,-0.0090,0.0080,1.0150,0.9100,-1.5400,-0.0700,-0.1437,0.0431,9.9599,-0.0043,0.0000,0.0053,16.2000,27.4500,22.9500,27.7092,0.00,0.00,-17000.00,0.00,0,0,0,1615075505,0,0
249147,1001.4302,24.0500,98.8588,-0.0090,0.0090,1.0140,0.9100,-1.4700,-0.0700,-0.0862,0.0239,9.9407,-0.0064,-0.0032,0.0074,15.4500,28.6500,23.7000,27.9009,0.00,0.00,-17000.00,0.00,0,0,0,1615075505,0,0
249172,1001.4531,24.0500,98.6659,-0.0090,0.0080,1.0150,0.9800,-1.4700,-0.1400,-0.1197,-0.0096,9.9168,-0.0053,-0.0043,0.0074,16.3500,26.5500,22.3500,27.6134,0.00,0.00,-17000.00,0.00,0,0,0,1615075505,0,0
249197,1001.4531,24.0500,98.6659,-0.0090,0.0090,1.0150,0.9100,-1.4700,-0.1400,-0.1101,0.0431,9.9264,-0.0064,-0.0032,0.0064,16.6500,28.0500,22.8000,27.7092,0.00,0.00,-17000.00,0.00,0,0,0,1615075505,0,0
249223,1001.4253,24.0500,98.8998,-0.0090,0.0090,1.0150,0.9800,-1.4700,-0.0700,-0.1245,-0.0192,9.9742,0.0000,0.0000,0.0021,17.1000,26.2500,22.0500,27.4217,0.00,0.00,-17000.00,0.00,0,0,0,1615075505,0,0
249248,1001.4338,24.0500,98.8280,-0.0090,0.0090,1.0160,0.9800,-1.4000,-0.0700,-0.1628,0.0335,9.9311,-0.0064,0.0011,0.0074,16.3500,27.3000,23.1000,27.9488,0.00,0.00,-17000.00,0.00,0,0,0,1615075505,0,0
249273,1001.4338,24.0500,98.8280,-0.0090,0.0100,1.0150,0.9800,-1.4700,-0.0700,-0.1245,0.0479,9.9359,-0.0064,0.0000,0.0053,18.1500,28.0500,23.8500,27.5175,0.00,0.00,-17000.00,0.00,0,0,0,1615075506,0,0
249298,1001.4131,24.0500,99.0024,-0.0090,0.0090,1.0140,0.9800,-1.4700,-0.0700,-0.1484,0.0622,9.9695,-0.0032,0.0021,0.0021,16.0500,28.0500,22.3500,27.7571,0.00,0.00,-17000.00,0.00,0,0,0,1615075506,0,0
249323,1001.4131,24.0500,99.0024,-0.0100,0.0090,1.0150,0.9100,-1.4700,-0.0700,-0.1484,0.0527,9.9072,-0.0021,-0.0032,0.0032,17.4000,26.5500,22.3500,27.6134,0.00,0.00,-17000.00,0.00,0,0,0,1615075506,0,0
249348,1001.4373,24.0600,98.7993,-0.0090,0.0080,1.0150,0.9800,-1.5400,-0.1400,-0.1197,0.0239,9.9790,-0.0021,-0.0021,0.0043,17.1000,27.3000,23.4000,27.7092,0.00,0.00,-17000.00,0.00,0,0,0,1615075506,0,0
249373,1001.4624,24.0600,98.5880,-0.0080,0.0090,1.0150,0.9800,-1.4700,-0.0700,-0.1149,0.0287,9.9407,-0.0011,-0.0011,0.0053,16.9500,27.4500,21.9000,27.6134,0.00,0.00,-17000.00,0.00,0,0,0,1615075506,0,0
249398,1001.4624,24.0600,98.5880,-0.0090,0.0090,1.0150,0.9800,-1.4700,-0.0700,-0.0958,0.0431,9.9742,-0.0064,-0.0021,0.0053,16.5000,27.9000,22.6500,27.5654,0.00,0.00,-17000.00,0.00,0,0,0,1615075506,0,0
249423,1001.4414,24.0600,98.7644,-0.0100,0.0090,1.0160,0.9800,-1.4700,-0.0700,-0.1341,-0.0096,9.9407,-0.0021,-0.0043,0.0053,15.6000,28.5000,22.8000,27.9488,0.00,0.00,-17000.00,0.00,0,0,0,1615075506,0,0
249448,1001.4414,24.0600,98.7644,-0.0090,0.0100,1.0150,0.9800,-1.4700,-0.0700,-0.1628,0.0718,9.9072,-0.0032,-0.0021,0.0074,16.0500,27.0000,21.7500,27.6134,0.00,0.00,-17000.00,0.00,0,0,0,1615075506,0,0
249473,1001.3867,24.0600,99.2240,-0.0100,0.0090,1.0150,0.9800,-1.4700,-0.0700,-0.1437,-0.0192,9.9311,-0.0032,0.0000,0.0043,16.9500,27.4500,22.9500,27.9488,0.00,0.00,-17000.00,0.00,0,0,0,1615075506,0,0
249498,1001.4460,24.0600,98.7254,-0.0100,0.0090,1.0150,0.9800,-1.4700,-0.1400,-0.1293,0.0479,9.9359,0.0000,-0.0043,0.0053,17.5500,27.1500,21.9000,27.6134,0.00,0.00,-17000.00,0.00,0,0,0,1615075506,0,0
249523,1001.4460,24.0600,98.7254,-0.0100,0.0080,1.0150,0.9800,-1.4700,-0.0700,-0.1197,0.0144,9.9695,-0.0011,0.0000,0.0021,15.4500,26.4000,22.2000,27.8530,0.00,0.00,-17000.00,0.00,0,0,0,1615075506,0,0
249548,1001.4192,24.0500,98.9511,-0.0090,0.0080,1.0150,0.9800,-1.4700,-0.0700,-0.0862,0.0239,9.9551,-0.0053,0.0000,0.0043,16.5000,27.4500,23.2500,27.7571,0.00,0.00,-17000.00,0.00,0,0,0,1615075506,0,0
249573,1001.4192,24.0500,98.9511,-0.0100,0.0080,1.0150,0.9800,-1.4700,-0.0700,-0.1676,0.0096,9.9264,0.0011,0.0011,0.0043,16.9500,27.9000,21.9000,27.9488,0.00,0.00,-17000.00,0.00,0,0,0,1615075506,0,0
249598,1001.4319,24.0500,98.8444,-0.0090,0.0080,1.0150,0.9800,-1.5400,-0.0700,-0.1341,0.0431,9.9024,-0.0032,0.0021,0.0043,17.5500,27.9000,22.6500,27.7092,0.00,0.00,-17000.00,0.00,0,0,0,1615075506,0,0
249623,1001.3755,24.0600,99.3184,-0.0090,0.0090,1.0140,0.9800,-1.4700,-0.0700,-0.1341,0.0527,9.9982,-0.0021,-0.0064,0.0021,17.4000,27.7500,22.3500,27.9009,0.00,0.00,-17000.00,0.00,0,0,0,1615075506,0,0
249648,1001.3755,24.0600,99.3184,-0.0090,0.0080,1.0150,0.9100,-1.4700,-0.0700,-0.1245,0.0335,9.9742,-0.0053,-0.0032,0.0043,15.7500,27.1500,21.4500,27.5654,0.00,0.00,-17000.00,0.00,0,0,0,1615075506,0,0
249673,1001.4038,24.0600,99.0804,-0.0100,0.0090,1.0150,0.9800,-1.4700,-0.1400,-0.1628,0.0096,9.9503,-0.0074,-0.0021,0.0064,17.1000,27.7500,22.3500,27.9009,0.00,0.00,-17000.00,0.00,0,0,0,1615075506,0,0
249698,1001.4038,24.0600,99.0804,-0.0100,0.0080,1.0150,0.9800,-1.4700,-0.1400,-0.1293,0.0479,9.9311,-0.0053,0.0043,0.0053,17.4000,27.0000,23.4000,27.5175,0.00,0.00,-17000.00,0.00,0,0,0,1615075506,0,0
249723,1001.3997,24.0600,99.1153,-0.0100,0.0080,1.0150,0.9100,-1.4700,-0.0700,-0.1437,0.0096,9.9216,-0.0074,0.0011,0.0043,16.3500,27.7500,22.0500,27.5654,0.00,0.00,-17000.00,0.00,0,0,0,1615075506,0,0
249748,1001.4294,24.0600,98.8650,-0.0100,0.0090,1.0150,0.9100,-1.4700,-0.0700,-0.1389,0.0575,9.9503,-0.0032,-0.0032,0.0032,17.1000,28.8000,22.3500,27.7092,0.00,0.00,-17000.00,0.00,0,0,0,1615075506,0,0
249773,1001.4294,24.0600,98.8650,-0.0090,0.0090,1.0150,0.9100,-1.4700,-0.0700,-0.1197,0.0527,9.9503,-0.0021,-0.0011,0.0053,17.4000,27.7500,22.3500,27.9009,0.00,0.00,-17000.00,0.00,0,0,0,1615075506,0,0
249798,1001.4214,24.0700,98.9327,-0.0090,0.0090,1.0150,0.9100,-1.4700,-0.0700,-0.1580,0.0287,9.9264,-0.0074,-0.0011,0.0021,17.4000,27.7500,22.3500,27.7571,0.00,0.00,-17000.00,0.00,0,0,0,1615075506,0,0
249823,1001.4214,24.0700,98.9327,-0.0090,0.0090,1.0160,0.9800,-1.4700,-0.0700,-0.1053,-0.0192,9.9599,0.0021,-0.0021,0.0085,16.9500,27.9000,21.9000,27.9488,0.00,0.00,-17000.00,0.00,0,0,0,1615075506,0,0
249848,1001.4426,24.0700,98.7542,-0.0090,0.0090,1.0150,0.9800,-1.4000,-0.0700,-0.1532,0.0287,9.9790,-0.0064,-0.0011,0.0074,16.6500,29.2500,21.3000,27.9009,0.00,0.00,-17000.00,0.00,0,0,0,1615075506,0,0
249873,1001.4285,24.0800,98.8732,-0.0090,0.0090,1.0150,0.9800,-1.4700,-0.0700,-0.1389,0.0000,9.9647,-0.0085,-0.0011,0.0053,16.2000,28.6500,21.4500,27.7092,0.00,0.00,-17000.00,0.00,0,0,0,1615075506,0,0
249898,1001.4285,24.0800,98.8732,-0.0100,0.0090,1.0150,0.9800,-1.4700,-0.0700,-0.1867,-0.0239,9.9742,-0.0106,0.0021,0.0074,17.2500,28.6500,22.6500,27.7571,0.00,0.00,-17000.00,0.00,0,0,0,1615075506,0,0
249923,1001.4255,24.0700,98.8978,-0.0100,0.0100,1.0150,0.9800,-1.4000,-0.0700,-0.1197,0.0144,9.9407,-0.0085,0.0011,0.0043,16.9500,27.4500,23.2500,27.7092,0.00,0.00,-17000.00,0.00,0,0,0,1615075506,0,0
249948,1001.4255,24.0700,98.8978,-0.0110,0.0090,1.0150,0.9800,-1.4700,-0.0700,-0.0910,0.0431,9.9455,-0.0053,-0.0021,0.0043,15.6000,28.8000,22.3500,27.7092,0.00,0.00,-17000.00,0.00,0,0,0,1615075506,0,0
249973,1001.3647,24.0700,99.4087,-0.0100,0.0090,1.0150,0.9100,-1.4000,-0.1400,-0.1197,0.0431,9.9599,-0.0021,-0.0021,0.0053,16.5000,28.2000,22.6500,27.6134,0.00,0.00,-17000.00,0.00,0,0,0,1615075506,0,0
249998,1001.4346,24.0800,98.8219,-0.0090,0.0070,1.0150,0.9800,-1.4700,-0.0700,-0.0670,0.0575,9.9120,-0.0032,0.0032,0.0011,17.2500,27.1500,22.6500,27.6134,0.00,0.00,-17000.00,0.00,0,0,0,1615075506,0,0
250023,1001.4346,24.0800,98.8219,-0.0080,0.0070,1.0150,0.9800,-1.4700,-0.0700,-0.1245,0.0048,9.9359,-0.0043,0.0000,0.0021,16.3500,27.3000,22.0500,27.5175,0.00,0.00,-17000.00,0.00,0,0,0,1615075506,0,0
250048,1001.4397,24.0800,98.7788,-0.0080,0.0090,1.0150,0.9800,-1.4000,-0.0700,-0.1724,0.0144,9.9790,0.0000,-0.0021,0.0064,15.4500,25.9500,22.6500,27.6134,0.00,0.00,-17000.00,0.00,0,0,0,1615075506,0,0
250073,1001.4397,24.0800,98.7788,-0.0100,0.0120,1.0150,0.9800,-1.4700,-0.1400,-0.1676,0.0622,10.0221,-0.0053,-0.0032,0.0074,16.9500,27.9000,22.2000,27.8530,0.00,0.00,-17000.00,0.00,0,0,0,1615075506,0,0
250098,1001.4158,24.0800,98.9799,-0.0100,0.0120,1.0150,0.9100,-1.4000,-0.1400,-0.1245,-0.0383,9.9647,-0.0043,-0.0021,0.0085,16.0500,26.5500,22.8000,27.9488,0.00,0.00,-17000.00,0.00,0,0,0,1615075506,0,0
250123,1001.3940,24.0800,99.1625,-0.0110,0.0110,1.0150,0.9100,-1.4000,-0.0700,-0.1437,0.0479,9.9695,-0.0011,-0.0021,0.0064,17.5500,27.4500,23.7000,27.9488,0.00,0.00,-17000.00,0.00,0,0,0,1615075506,0,0
250148,1001.3940,24.0800,99.1625,-0.0110,0.0080,1.0150,0.9100,-1.4700,-0.0700,-0.1532,0.0239,9.9647,-0.0021,-0.0011,0.0064,16.9500,28.6500,22.6500,27.8530,0.00,0.00,-17000.00,0.00,0,0,0,1615075506,0,0
250173,1001.4429,24.0800,98.7521,-0.0100,0.0070,1.0160,0.9800,-1.4700,0.0000,-0.1676,0.0766,10.0126,-0.0011,-0.0064,0.0074,16.2000,26.4000,21.9000,27.7092,0.00,0.00,-17000.00,0.00,0,0,0,1615075506,0,0
250198,1001.4429,24.0800,98.7521,-0.0090,0.0090,1.0160,0.9800,-1.4700,-0.0700,-0.1006,0.0144,9.9359,-0.0032,-0.0011,0.0043,15.4500,27.9000,21.9000,27.5175,0.00,0.00,-17000.00,0.00,0,0,0,1615075506,0,0
250223,1001.4377,24.0800,98.7952,-0.0090,0.0080,1.0160,0.9100,-1.4700,-0.0700,-0.1580,0.0479,9.9647,0.0000,-0.0053,0.0053,16.0500,27.3000,22.3500,27.5654,0.00,0.00,-17000.00,0.00,0,0,0,1615075506,0,0
250248,1001.4172,24.0800,98.9675,-0.0080,0.0070,1.0160,0.9100,-1.4700,-0.0700,-0.1149,-0.0048,9.9455,-0.0053,-0.0032,0.0053,16.9500,27.4500,23.7000,27.5175,0.00,0.00,-17000.00,0.00,0,0,0,1615075507,0,0
250273,1001.4172,24.0800,98.9675,-0.0080,0.0070,1.0150,0.9100,-1.4700,-0.1400,-0.0910,0.0431,9.9311,-0.0043,0.0011,0.0053,16.2000,27.1500,22.9500,27.6134,0.00,0.00,-17000.00,0.00,0,0,0,1615075507,0,0
250298,1001.4526,24.0800,98.6700,-0.0080,0.0090,1.0160,0.9800,-1.4000,-0.1400,-0.2298,0.0144,9.9742,-0.0043,0.0021,0.0043,15.7500,27.9000,22.6500,27.5654,0.00,0.00,-17000.00,0.00,0,0,0,1615075507,0,0
250333,1001.3437,24.0800,99.5851,-0.0110,0.0110,1.0160,0.9800,-1.4700,-0.0700,-0.0766,0.0144,9.9838,-0.0032,-0.0021,0.0053,15.7500,27.9000,22.2000,27.9009,0.00,0.00,-17000.00,0.00,0,0,0,1615075507,0,0
250363,1001.3437,24.0800,99.5851,-0.0100,0.0100,1.0150,0.9100,-1.4000,-0.0700,-0.1532,-0.0335,9.9168,-0.0085,0.0000,0.0064,16.3500,27.3000,21.3000,27.5654,0.00,0.00,-17000.00,0.00,0,0,0,1615075507,0,0
250387,1001.4302,24.0800,98.8588,-0.0110,0.0080,1.0150,0.9100,-1.4700,-0.0700,-0.0766,0.0622,9.9695,-0.0074,-0.0021,0.0074,16.6500,27.7500,23.1000,27.7571,0.00,0.00,-17000.00,0.00,0,0,0,1615075507,0,0
250412,1001.4302,24.0800,98.8588,-0.0100,0.0070,1.0140,0.9100,-1.4700,-0.0700,-0.1963,0.0766,9.9407,-0.0032,0.0011,0.0043,16.3500,27.3000,22.8000,27.7092,0.00,0.00,-17000.00,0.00,0,0,0,1615075507,0,0
250437,1001.4165,24.0700,98.9737,-0.0090,0.0080,1.0160,0.9100,-1.4000,-0.1400,-0.1437,0.1053,9.8833,-0.0032,-0.0032,0.0064,15.7500,27.9000,22.2000,27.4217,0.00,0.00,-17000.00,0.00,0,0,0,1615075507,0,0
250462,1001.4165,24.0700,98.9737,-0.0090,0.0090,1.0150,0.9800,-1.4700,-0.0700,-0.1293,0.0144,9.9311,-0.0043,0.0000,0.0053,17.5500,27.1500,22.2000,27.9009,0.00,0.00,-17000.00,0.00,0,0,0,1615075507,0,0
250487,1001.4187,24.0700,98.9552,-0.0090,0.0100,1.0150,0.9800,-1.4700,-0.1400,-0.1580,0.0096,9.9359,-0.0064,-0.0032,0.0043,16.3500,26.5500,22.0500,27.3737,0.00,0.00,-17000.00,0.00,0,0,0,1615075507,0,0
250512,1001.4043,24.0700,99.0763,-0.0090,0.0100,1.0160,0.9100,-1.4000,-0.0700,-0.1389,0.0096,9.9311,0.0021,0.0011,0.0032,18.1500,28.0500,23.4000,27.9488,0.00,0.00,-17000.00,0.00,0,0,0,1615075507,0,0
250537,1001.4043,24.0700,99.0763,-0.0100,0.0090,1.0160,0.9100,-1.4700,-0.0700,-0.0910,0.0048,9.9168,-0.0043,-0.0021,0.0064,16.2000,27.1500,22.9500,27.6134,0.00,0.00,-17000.00,0.00,0,0,0,1615075507,0,0
250563,1001.3848,24.0600,99.2404,-0.0100,0.0070,1.0150,0.9100,-1.4700,-0.0700,-0.1197,0.0287,9.9647,-0.0021,0.0000,0.0064,17.1000,27.0000,21.7500,27.9009,0.00,0.00,-17000.00,0.00,0,0,0,1615075507,0,0
250588,1001.3848,24.0600,99.2404,-0.0090,0.0070,1.0150,0.9800,-1.4700,-0.0700,-0.0335,0.0479,9.9072,-0.0032,0.0032,0.0032,16.3500,27.7500,22.8000,27.5175,0.00,0.00,-17000.00,0.00,0,0,0,1615075507,0,0
250613,1001.4131,24.0500,99.0024,-0.0100,0.0060,1.0150,0.9800,-1.4700,-0.0700,-0.1245,0.0670,9.9264,-0.0053,0.0043,0.0053,16.9500,26.7000,22.2000,27.6134,0.00,0.00,-17000.00,0.00,0,0,0,1615075507,0,0
250638,1001.4268,24.0500,98.8875,-0.0080,0.0100,1.0140,0.9800,-1.4700,-0.1400,-0.1245,0.0814,9.9359,-0.0064,-0.0053,0.0032,18.4500,27.7500,23.4000,27.5654,0.00,0.00,-17000.00,0.00,0,0,0,1615075507,0,0
250663,1001.4268,24.0500,98.8875,-0.0100,0.0100,1.0150,0.9800,-1.5400,-0.1400,-0.1772,-0.0239,9.9551,-0.0021,-0.0011,0.0032,16.2000,27.4500,22.2000,27.7571,0.00,0.00,-17000.00,0.00,0,0,0,1615075507,0,0
250688,1001.3857,24.0500,99.2322,-0.0110,0.0100,1.0150,0.9100,-1.4700,-0.1400,-0.1197,-0.0048,10.0269,-0.0064,-0.0011,0.0053,16.6500,28.0500,22.3500,27.5175,0.00,0.00,-17000.00,0.00,0,0,0,1615075507,0,0
250713,1001.3857,24.0500,99.2322,-0.0110,0.0100,1.0160,0.9100,-1.4000,-0.1400,-0.1389,-0.0144,9.9934,-0.0032,0.0011,0.0043,17.2500,28.9500,22.2000,27.7571,0.00,0.00,-17000.00,0.00,0,0,0,1615075507,0,0
250738,1001.4304,24.0600,98.8567,-0.0100,0.0100,1.0160,0.9100,-1.4000,-0.0700,-0.1484,0.0239,9.9455,-0.0074,-0.0043,0.0021,15.7500,27.9000,21.9000,27.5654,0.00,0.00,-17000.00,0.00,0,0,0,1615075507,0,0
250763,1001.4316,24.0500,98.8465,-0.0090,0.0080,1.0150,0.9800,-1.4700,-0.0700,-0.1820,0.0096,9.9503,-0.0021,-0.0021,0.0106,17.1000,26.5500,22.0500,27.8530,0.00,0.00,-17000.00,0.00,0,0,0,1615075507,0,0
250788,1001.4316,24.0500,98.8465,-0.0100,0.0090,1.0150,0.9800,-1.4700,-0.0700,-0.1006,0.0431,9.9168,-0.0053,-0.0032,0.0021,16.5000,28.2000,23.2500,27.5654,0.00,0.00,-17000.00,0.00,0,0,0,1615075507,0,0
250813,1001.4089,24.0600,99.0373,-0.0090,0.0080,1.0150,0.9800,-1.4700,-0.0700,-0.0958,0.0383,9.9695,-0.0021,0.0021,0.0011,17.1000,27.3000,21.7500,27.5654,0.00,0.00,-17000.00,0.00,0,0,0,1615075507,0,0
250838,1001.4089,24.0600,99.0373,-0.0080,0.0090,1.0150,0.9100,-1.4700,-0.0700,-0.1484,0.0287,9.8881,-0.0011,-0.0021,0.0011,17.5500,26.4000,23.7000,27.8530,0.00,0.00,-17000.00,0.00,0,0,0,1615075507,0,0
